OUT ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_465,69.52779308,0,0,0,0,0,0,0,0,0,619.2082173,0,0,418.2670069,0,0,128.4170525,0,0,0,0,979.2559619,3135.134714,1728.279445,750.5092858,6137.763651,550.2179791,2192.248897,138.1311785,960.4689355,2007.343697,950.168792,732.042646,483.0519676,189.387049,0,399.5465478,0,338.7861968,1154.484678,52.57991552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.455008,128.8682292,172.7852267,1360.530732,328.5106644,202.5569781,0,9064.738996,294.0637049,0,790.9449333,1688.483416,0,1003.935986,1486.656736,3696.12413,159.3981346,1354.633956,618.558694,4525.188256,248.2710281,4339.910456,260.8483703,367.2361799,131.3636378,769.5655457,81.71118039,0,0,97.37498995,0,64.17109274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3428588,0,0,105.3637916,0,109.08991,0,0,0,113.3825839,803.1863484,0,0,0,1977.010563,1013.914423,800.8824781,1735.377794,420.197234,3656.005227,316.8609835,1169.486232,384.9040665,0,0,417.8656714,0,0,0,0,0,84.11613496,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_29575,0,0,0,0,0,0,0,0,189.3667052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.227504,0,0,0,164.2553322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.648532,0,0,0,122.41206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7965871,0,0,0,0,0,200.2206195,495.8222268,0,860.236524,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_5950,0,0,0,0,0,0,0,0,0,0,247.6832869,0,0,104.5667517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.9374787,316.7229307,146.4085292,0,189.387049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.1061463,0,0,0,3578.186446,147.0318524,0,0,0,0,0,0,0,159.3981346,0,0,1131.297064,0,1033.312013,0,122.41206,0,153.9131091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.8269845,0,0,0,0,0,0,0,0,0,0,200.7965871,0,0,0,0,0,0,247.9111134,630.2958509,860.236524,0,0,0,0,0,417.8656714,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_1338,0,0,0,0,0,0,0,0,189.3667052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.2031091,1108.530257,1171.268234,644.0692901,568.161147,113.4518596,0,0,112.9287323,824.6319128,52.57991552,0,0,250.984473,0,107.508337,58.62860686,0,0,0,0,0,0,0,0,0,0,0,0,0,466.8226905,379.0312608,107.0507483,80.91109091,3963.41256,0,0,2993.167609,1314.042658,202.5569781,0,5725.098314,0,184.9112331,0,187.6092685,0,0,0,205.3402294,0,193.5191366,154.6396735,1414.12133,124.1355141,2066.624027,0,122.41206,0,1077.391764,0,123.2988683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.8269845,0,74.01981959,0,0,0,0,0,0,0,113.3825839,803.1863484,0,0,0,988.5052813,202.7828846,800.8824781,743.7333402,420.197234,3225.886965,158.4304918,194.9143719,0,510.5745206,0,835.7313428,121.9293712,113.2309073,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_19260,0,0,119.2471989,0,0,0,0,0,0,0,3591.40766,0,0,104.5667517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3614653,0,0,0,113.4518596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.6453809,379.0312608,642.3044898,0,528.455008,0,0,2176.84917,492.7659966,0,0,954.1830523,0,0,0,0,0,0,0,0,0,774.0765464,0,2545.418394,0,1446.636819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.33103623,0,0,0,0,0,131.9289519,0,0,0,0,0,0,0,0,338.1991969,347.6539691,0,148.0396392,0,0,0,109.08991,147.4707711,0,0,0,0,0,0,0,0,202.7828846,200.2206195,1487.46668,1050.493085,645.177393,0,389.8287439,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_26508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4518596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.8221818,0,128.8682292,0,0,0,303.8354671,0,0,0,184.9112331,0,0,176.3397913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.555931,0,0,0,0,0,0,0,0,0,0,0,0,111.7125561,0,0,0,0,164.3905014,0,0,0,0,0,0,0,0,0,0,0,105.3637916,0,0,0,168.5637956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_16822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6935245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.7056726,0,107.0507483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_15769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.1061463,0,0,0,0,0,0,0,0,176.3397913,0,0,0,0,0,0,0,0,0,0,0,131.3636378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_25239,0,0,0,0,0,0,0,0,0,93.63489783,0,0,0,0,0,0,0,202.0681135,0,0,0,195.8511924,1175.675518,192.0310494,150.1018572,0,0,0,0,0,0,158.3614653,0,0,0,113.4518596,0,0,338.7861968,164.9263826,0,92.18836913,114.5146471,0,0,0,175.8858206,0,0,75.5914647,0,76.19423801,58.7415511,61.92892848,0,0,0,116.6373102,0,0,116.7056726,0,0,80.91109091,0,0,345.5704534,0,0,202.5569781,0,238.5457631,147.0318524,0,395.4724666,0,0,0,0,0,0,193.5191366,0,0,0,0,130.4241852,0,131.3636378,0,245.1335412,246.5977365,130.555931,97.37498995,0,0,0,0,0,0,0,90.40464279,0,0,0,0,0,0,131.9289519,0,0,0,0,0,167.6090961,0,0,169.0995985,0,0,0,229.4474407,210.7275832,120.2238154,218.17982,0,84.28189779,0,0,0,0,168.8213367,184.5446112,0,0,0,0,0,0,0,0,0,0,0,208.9328357,0,0,99.69835112,0,90.40624882,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_17359,139.0555862,105.0346926,0,245.702487,0,138.6146541,0,96.48820634,0,0,0,0,0,0,0,0,385.2511576,202.0681135,178.5467432,808.8709422,157.3014182,979.2559619,1371.621437,0,0,0,0,0,0,0,200.7343697,158.3614653,146.4085292,0,0,226.9037192,0,109.4534717,0,0,52.57991552,92.18836913,114.5146471,0,0,107.508337,0,58.98443187,45.38097502,75.5914647,0,0,0,0,0,0,0,0,0,142.5879815,233.4113452,0,107.0507483,485.4665455,0,386.6046875,0,0,0,506.3924452,157.7541531,715.6372892,441.0955573,184.9112331,790.9449333,0,352.6795825,334.6453285,0,1026.701147,159.3981346,1161.11482,309.279347,3676.715458,124.1355141,826.6496108,0,489.6482399,394.0909134,153.9131091,81.71118039,0,261.1118621,97.37498995,0,0,0,0,0,61.88994826,0,180.8092856,0,0,67.51878969,0,0,228.0239676,0,0,0,0,0,0,0,0,0,169.0995985,0,256.6857177,296.0792784,0,526.8189581,240.4476309,327.2697299,147.4707711,84.28189779,647.3991654,113.3825839,1003.982935,135.8372923,0,184.5446112,593.1031688,1013.914423,400.4412391,247.9111134,420.197234,0,0,0,0,510.5745206,233.8528044,1044.664178,0,113.2309073,99.69835112,0,90.40624882,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_67,139.0555862,0,0,0,0,138.6146541,151.0878748,192.9764127,189.3667052,93.63489783,123.8416435,248.9512742,0,418.2670069,0,261.2063339,0,404.1362271,178.5467432,1078.49459,2202.219855,1566.809539,2351.351036,576.0931482,600.4074286,161.5200961,137.5544948,365.3748162,138.1311785,137.2098479,0,0,0,0,284.0805735,340.3555788,0,164.1802076,112.9287323,164.9263826,157.7397466,92.18836913,572.5732354,167.322982,356.2856728,107.508337,586.2860686,412.8910231,363.0478002,755.914647,262.9230112,380.9711901,352.4493066,247.7157139,397.8220853,569.9959035,127.1665586,349.9119306,274.0133685,0,350.1170178,0,107.0507483,485.4665455,264.227504,515.4729167,691.1409068,1632.636878,164.2553322,708.9494233,631.0166122,1192.728815,147.0318524,924.5561655,1581.889867,187.6092685,881.6989563,501.9679928,330.3681637,410.6804589,956.3888075,580.5574098,154.6396735,1696.945596,496.5420562,206.6624027,652.1209258,489.6482399,1576.363654,923.4786549,1143.956526,246.5977365,652.7796552,194.7499799,0,64.17109274,90.64400838,313.4362251,302.289842,185.6698448,475.4697617,271.2139284,94.33103623,125.5955625,0,111.7125561,0,342.0359514,0,104.9712417,0,0,121.7993391,125.4877141,0,214.9751035,0,0,869.1349227,256.6857177,1184.317113,114.7237204,2107.275832,841.5667081,1309.07892,589.8830844,505.6913867,647.3991654,680.2955037,0,135.8372923,0,184.5446112,0,0,0,0,0,645.177393,158.4304918,0,128.3013555,255.2872603,701.5584131,626.7985071,487.717485,905.8472586,697.8884578,112.6441765,452.0312441,252.3484049,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_5205,1599.139241,420.1387706,357.7415966,491.404974,577.029847,554.4586166,604.3514992,964.8820634,2083.033757,2247.237548,1609.941365,995.8050968,581.4774064,1986.768283,1749.042127,1567.238004,3082.009261,3637.226044,3392.38812,4853.225653,5820.152473,5092.131002,8817.566383,5568.900433,2551.731572,4199.522498,1237.990453,1096.124449,2486.361212,823.2590876,2408.812436,1266.891723,3220.987642,7728.831482,2746.112211,5899.4967,1198.639644,1313.441661,2371.503378,3133.601269,893.8585639,2489.085967,4924.129825,1171.260874,2226.785455,2150.16674,4221.259694,1533.595229,2405.191676,3401.615912,1840.461078,685.7481421,1409.797226,1052.791784,1094.010735,2051.985253,890.1659105,1516.285033,1096.053474,3564.699538,4901.63825,2400.531319,5459.588163,4126.465637,5284.55008,4896.992708,2937.348854,11972.67044,4599.149302,7393.3297,7098.936888,13120.01697,5881.274097,7766.27179,13050.5914,5065.450249,17457.63933,3346.453285,6607.363273,7597.588489,14664.62838,11417.62906,10051.57878,55716.3804,6082.640189,17979.62903,8477.572036,5753.366819,8538.636457,3540.00151,5719.782628,1232.988683,3655.566069,1071.124889,495.7965194,385.0265565,2356.744218,3134.362251,2871.753499,2537.487879,1046.033476,1356.069642,188.6620725,251.1911251,405.1127381,1899.113453,689.5992227,3534.371498,1715.076374,1154.683659,164.3905014,1215.556745,243.5986782,501.9508565,1173.263672,3654.57676,1601.179309,676.3983938,1216.788892,3336.91433,3552.95134,1720.855805,11484.65329,4808.952618,8290.833158,2949.415422,5815.450947,3668.59527,4875.45111,5823.101026,3667.606892,8103.42416,4798.159891,4349.423238,12572.53884,9810.810357,5206.133381,5042.366808,4946.360013,1742.735409,2338.972463,3592.437954,1531.723562,3040.086457,3342.925371,1097.364341,4529.236293,4486.4258,1914.951001,1808.124976,2944.064724,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_26402,69.52779308,0,0,0,0,0,0,0,0,0,0,248.9512742,145.3693516,209.1335034,174.9042127,522.4126678,0,606.2043406,0,269.6236474,0,195.8511924,783.7836785,384.0620988,600.4074286,323.0401922,137.5544948,0,690.6558923,411.6295438,200.7343697,316.7229307,0,0,0,340.3555788,99.88663696,0,225.8574645,1319.411061,52.57991552,184.3767383,572.5732354,334.6459639,356.2856728,215.016674,703.5432823,471.8754549,226.9048751,302.3658588,210.3384089,76.19423801,176.2246533,61.92892848,0,113.9991807,381.4996759,116.6373102,274.0133685,0,116.7056726,0,0,1051.844182,264.227504,257.7364583,172.7852267,0,0,2329.405248,2050.80399,715.6372892,1617.350377,2773.668496,4152.4609,938.0463423,1587.058121,1505.903978,165.1840818,410.6804589,2231.573884,580.5574098,154.6396735,848.472798,993.0841124,1033.312013,130.4241852,0,1707.727291,307.8262183,980.5341647,0,522.2237242,97.37498995,99.15930388,0,90.64400838,0,226.7173815,495.1195861,190.1879047,452.023214,188.6620725,251.1911251,405.1127381,223.4251122,229.8664076,570.059919,131.9289519,104.9712417,0,0,0,125.4877141,0,0,0,0,173.8269845,256.6857177,814.2180155,344.1711611,842.9103329,240.4476309,1309.07892,737.3538555,421.4094889,431.5994436,1587.356175,401.5931742,679.1864614,844.1066833,1291.812278,593.1031688,405.5657692,600.6618586,495.8222268,210.098617,0,158.4304918,0,0,0,467.7056087,0,731.5762275,339.692722,398.7934045,0,180.8124976,588.8129447,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_25385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.455008,0,0,0,0,0,0,0,294.0637049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_5795,0,0,0,0,0,0,0,0,0,0,123.8416435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.72673587,0,0,0,184.3767383,114.5146471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5724605,61.88994826,0,0,0,0,67.51878969,0,0,0,131.9289519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.17982,0,0,0,0,0,0,0,0,0,0,400.4412391,0,0,0,0,0,0,0,0,0,0,226.4618147,199.3967022,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_8691,0,0,0,0,0,0,0,0,0,0,0,0,145.3693516,0,0,0,0,404.1362271,0,269.6236474,314.6028364,0,783.7836785,0,0,484.5602883,275.1089896,182.6874081,0,137.2098479,1204.406218,2058.699049,878.4511752,1288.13858,284.0805735,340.3555788,499.4331848,0,0,494.7791477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.910016,0,0,0,328.5106644,0,788.7707653,7156.372892,1176.254819,739.6449324,395.4724666,1313.264879,176.3397913,1003.935986,825.9204092,1642.721836,637.5925383,2322.229639,2010.315755,16969.45596,620.6775703,4133.248054,130.4241852,612.0602999,131.3636378,1846.95731,0,0,0,0,0,0,0,0,0,0,95.09395234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3428588,0,0,105.3637916,0,0,147.4707711,252.8456934,1726.397774,226.7651679,7027.880548,543.3491692,2701.141387,1107.267667,1779.309506,4866.78923,4204.63301,3222.844474,1470.690319,430.118262,0,194.9143719,128.3013555,510.5745206,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_13209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.2063339,0,0,0,269.6236474,786.507091,1370.958347,1175.675518,2304.372593,600.4074286,323.0401922,275.1089896,182.6874081,276.2623569,0,0,0,146.4085292,161.0173225,0,113.4518596,0,0,0,0,0,92.18836913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.227504,257.7364583,172.7852267,544.2122926,492.7659966,506.3924452,473.2624592,3816.732209,1470.318524,1664.201098,1186.4174,2814.139027,705.359165,836.6133213,495.5522455,1642.721836,637.5925383,967.5956829,773.1983675,3111.066926,248.2710281,2479.948832,391.2725555,489.6482399,131.3636378,923.4786549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0396392,114.7237204,0,1202.238154,872.7192798,147.4707711,1432.792262,1078.998609,453.5303358,1405.57611,407.5118769,168.8213367,1845.446112,1581.60845,1419.480192,2402.647434,1735.377794,210.098617,645.177393,0,584.7431158,641.5067774,1021.149041,350.7792066,208.9328357,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_6962,0,0,0,0,0,0,0,0,0,0,123.8416435,0,145.3693516,0,0,0,256.8341051,1212.408681,1606.920688,539.2472948,157.3014182,2350.214308,1763.513277,2304.372593,600.4074286,484.5602883,275.1089896,730.7496325,138.1311785,823.2590876,1405.140588,2533.783445,6295.566755,1932.20787,1988.564015,4878.429963,1298.526281,875.6277739,2258.574645,1979.116591,52.57991552,92.18836913,0,83.66149099,0,107.508337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.7056726,0,0,0,528.455008,0,0,544.2122926,657.0213288,607.6709342,788.7707653,5486.55255,4999.082982,6102.070692,1581.889867,3001.748295,1939.737704,1505.903978,7928.835928,8213.609178,3984.953364,19738.95193,13608.29127,30262.19646,744.8130843,19012.94105,2347.635333,5630.954759,1970.454567,7541.742348,326.8447216,246.5977365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898.4000119,740.1981959,688.3423222,1369.729291,480.8952618,545.4495499,3834.240049,4214.094889,7337.190541,1133.825839,11646.20205,4890.142522,3714.069407,7750.87367,12850.56866,9125.229807,17218.97328,14378.84458,12605.91702,4301.18262,1109.013442,8381.317993,3464.136598,9190.341371,467.7056087,3760.791042,121.9293712,0,0,0,180.8124976,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae\,,
OTU_33,69.52779308,105.0346926,119.2471989,0,0,0,0,0,1514.933642,187.2697957,1114.574791,124.4756371,2325.909626,3346.136055,2798.467403,2742.666506,10016.5301,31926.76194,19104.50152,6470.967538,7550.468073,29377.67886,17439.18685,9217.490372,3752.546429,2907.36173,1100.435958,2374.936306,414.3935354,1372.098479,8631.577896,5225.928356,5856.341168,4669.502353,946.935245,4538.074384,3296.25902,930.3545098,2371.503378,3298.527651,841.2786484,276.5651074,0,167.322982,178.1428364,215.016674,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5879815,1983.996434,1263.437536,3425.623946,0,39898.3531,1546.41875,2937.348854,50067.53092,19382.1292,6886.937255,16248.67776,170560.2206,26318.70158,20710.05811,4745.6696,9943.291229,1939.737704,6358.261242,9415.492664,13347.11491,8766.897402,24576.93035,12525.81355,78625.14595,2234.439253,28519.41157,2869.332074,6977.487419,2890.000032,13544.3536,0,986.3909461,130.555931,97.37498995,99.15930388,0,0,0,0,0,0,0,0,0,0,0,114.9332038,0,0,0,0,202.5927908,0,0,0,214.9751035,0,169.0995985,2259.750799,14502.74305,10658.85402,5736.186018,4636.006831,3726.938279,6218.124869,8258.363182,7163.961312,12947.98331,2154.269095,31725.86076,5569.328984,1519.39203,6274.516781,12455.16654,14600.36769,13815.22275,24047.378,14076.60734,24516.74093,10614.84295,29432.07016,10905.61522,17359.5337,2923.160055,12535.97014,487.717485,339.692722,199.3967022,112.6441765,90.40624882,84.11613496,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_29887,69.52779308,0,0,0,144.2574618,0,151.0878748,0,378.7334104,0,866.8915042,248.9512742,581.4774064,2509.602041,2973.371616,1959.047504,6934.520836,22833.69683,9820.070874,2965.860121,3617.932619,15472.2442,9013.512303,29572.78161,9906.722572,7106.884228,2475.980906,5480.622244,2210.098855,3841.875742,12044.06218,14727.61628,16690.57233,6601.710224,4166.515078,9303.052488,4494.898663,1368.168397,4968.86422,1649.263826,473.2192397,184.3767383,229.0292942,167.322982,89.07141821,752.5583589,0,0,0,0,0,0,0,0,0,0,0,0,0,427.7639445,1750.585089,758.0625217,2033.964218,242.7332727,35142.25803,1804.155208,3628.489761,54421.22926,24145.53383,8001.000634,20981.30236,165789.3053,36610.93125,35318.04552,7118.504399,11444.16538,4937.514155,14055.1038,12388.80614,20534.02294,9882.684344,31543.61926,17319.64343,147634.2669,2730.981309,47119.02781,5347.391592,14077.3869,3809.545496,18161.74688,326.8447216,1109.689814,261.1118621,194.7499799,99.15930388,0,0,104.4787417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.9088121,0,2607.404768,8598.971543,7624.041418,6883.423222,3371.641332,2164.028678,2072.70829,5603.889302,2359.893138,8200.389428,1814.121343,21083.64164,4618.467938,4726.997427,11441.76589,20363.20879,7097.400961,8609.48664,14626.75569,8824.141913,21290.85397,6654.080654,18516.86533,6158.465063,8679.76685,1753.896033,6267.985071,243.8587425,113.2309073,199.3967022,337.9325296,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_16909,0,0,0,0,0,0,0,0,378.7334104,93.63489783,0,0,0,0,0,0,0,202.0681135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.9287323,0,0,0,0,0,0,0,0,0,0,75.5914647,0,0,0,0,0,0,0,0,0,142.5879815,116.7056726,0,0,0,264.227504,0,0,272.1061463,0,0,0,477.0915261,0,0,0,0,176.3397913,0,0,0,0,193.5191366,0,0,0,0,0,122.41206,0,153.9131091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.9332038,114.0119838,0,0,164.3905014,0,0,0,0,0,0,169.0995985,0,0,0,0,105.3637916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.8287439,0,0,0,0,0,0,0,0,180.8124976,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_27097,208.5833792,315.1040779,715.4831932,368.5537305,1442.574618,0,151.0878748,578.929238,41471.30844,7865.331418,18452.40487,373.4269113,5378.666009,1150.234269,0,0,770.5023152,1212.408681,714.1869726,0,0,1566.809539,1567.567357,1728.279445,450.3055715,161.5200961,137.5544948,182.6874081,276.2623569,137.2098479,1806.609327,2217.060515,1171.268234,1127.121258,568.161147,567.259298,299.6599109,109.4534717,112.9287323,659.7055303,0,0,0,1756.891311,3028.428219,9245.716981,644.9146754,1946.486252,90.76195005,302.3658588,52.58460224,304.776952,352.4493066,61.92892848,1193.466256,227.9983614,890.1659105,7814.699784,3836.187159,5275.755316,4201.404214,1642.468797,3639.725442,0,39369.89809,257.7364583,172.7852267,8979.502828,5091.915298,708.9494233,946.5249183,27909.85428,2205.477786,2218.934797,790.9449333,1125.655611,881.6989563,2007.871971,2147.393064,3490.783901,796.9906729,3096.306185,773.1983675,19514.87435,0,3926.585651,0,1101.70854,394.0909134,1231.304873,0,0,0,97.37498995,0,0,90.64400838,626.8724502,75.5724605,0,95.09395234,90.40464279,2546.937978,502.3822502,67.51878969,446.8502244,5631.726985,4332.455385,5672.944931,839.7699335,10027.82058,1924.631513,1096.194052,8282.189132,335.2181921,23217.31118,3380.26743,15218.96386,7996.041289,770.0571531,370.099098,0,316.0913748,120.2238154,218.17982,294.9415422,0,647.3991654,340.1477518,3011.948806,407.5118769,506.46401,1107.267667,3558.619013,3244.526153,1601.764956,2231.20002,840.3944679,3225.886965,158.4304918,1949.143719,769.8081329,0,116.9264022,626.7985071,0,0,0,112.6441765,0,336.4645398,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
