ASV_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
ASV4989,760.8076512,829.2038511,910.9706424,1228.712613,1410.504946,1573.193127,3537.70304,5045.630173,2971.022286,4991.816588,1453.760686,1289.01735,512.0117333,0,238.6383637,0,1075.745261,426.5321096,1912.010644,1609.769839,3157.216838,2129.061259,2964.032156,0,0,97.17164352,227.2597131,0,0,0,0,0,0,0,0,99.73550462,716.3531273,116.3676855,520.9524201,209.8167432,235.7371178,202.031865,119.6762049,67.66183151,289.5669897,102.8587835,294.0507566,0,0,0,51.30102216,0,0,0,0,0,0,0,0,693.1721332,202.708485,397.179415,218.8883708,1259.25959,0,1423.859783,1256.81525,1934.622835,1460.229903,1948.63409,660.9087328,0,579.4994417,0,1159.541437,379.6431082,826.1826937,0,502.4523858,0,852.9565391,1462.508011,705.8822613,0,726.4040209,0,706.3633241,236.902938,0,0,0,198.9582083,266.1671885,0,146.0330123,159.7283264,165.4384694,0,0,153.4151066,0,518.8113005,319.3823563,108.9136801,205.4168255,232.6728782,0,0,0,0,307.8541964,232.3435347,481.6477659,0,0,0,384.6244355,380.9231706,656.6940012,281.2827923,977.7426572,311.0037141,680.0465951,1452.516628,0,2649.655117,0,0,1156.252326,0,793.0762988,289.3800284,0,0,1574.093348,2735.457713,1908.478939,2019.793918,2375.157685,265.4290455,396.5857285,1226.376032,1736.736382,738.0217939,0,1096.472629,421.4474757,252.8061574,0,204.0878098,215.8904989,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV774,63.4006376,331.6815404,248.4465388,1023.927177,1128.403957,786.5965636,1768.85152,1476.769807,1697.727021,2037.476158,3149.814819,644.5086749,3584.082133,304.0136082,1670.468546,483.7594537,806.8089454,1706.128439,382.4021287,1073.179893,1722.118275,1824.909651,2305.358344,108.1472567,280.3020899,97.17164352,0,246.1869588,99.96265944,82.17533132,0,95.38109795,0,147.5634556,0,99.73550462,238.7843758,116.3676855,520.9524201,1258.900459,589.3427945,1111.175257,957.409639,947.2656411,1375.443201,1131.446618,646.9116646,0,0,0,51.30102216,0,74.15011498,0,0,0,0,0,0,0,608.1254549,132.3931383,0,0,585.2523172,0,0,483.6557086,365.0574758,0,0,557.1838791,1738.498325,0,289.8853593,379.6431082,826.1826937,378.4651059,0,0,213.2391348,365.6270027,0,0,181.6010052,0,235.4544414,710.7088139,0,0,0,596.8746248,1330.835942,1946.072138,876.1980739,319.4566529,827.1923472,0,0,153.4151066,178.9740933,518.8113005,798.4558906,108.9136801,136.9445503,232.6728782,237.0937997,215.6333524,879.2976836,182.2817874,923.5625893,1161.717674,963.2955319,1250.322809,941.468925,285.4528027,4230.868791,1714.154268,1970.082004,281.2827923,419.0325674,0,680.0465951,726.2583139,0,993.6206688,0,433.8268404,825.8945188,1274.926517,264.3587663,0,0,0,0,2344.678039,477.1197347,2524.742398,3562.736528,2123.432364,396.5857285,1226.376032,1157.824254,984.0290586,5157.646734,1973.650731,0,379.2092361,522.6663716,1224.526859,215.8904989,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV3428,126.8012752,829.2038511,496.8930777,614.3563065,987.3534624,1573.193127,2653.27728,2707.411312,2546.590531,3259.961853,1696.054133,483.3815062,1024.023467,456.0204123,1193.191818,725.6391805,806.8089454,1279.596329,1147.206386,1609.769839,574.0394251,912.4548255,1646.684531,108.1472567,0,0,75.75323771,123.0934794,0,0,0,0,0,0,0,0,238.7843758,0,520.9524201,0,58.93427945,202.031865,119.6762049,202.9854945,434.3504846,205.717567,176.430454,0,39.08666297,0,51.30102216,81.16799998,0,0,0,0,0,0,0,693.1721332,202.708485,926.7519683,437.7767417,899.4711359,1170.504634,237.3099638,209.4692083,483.6557086,1460.229903,974.3170452,0,557.1838791,579.4994417,0,289.8853593,0,550.7884625,378.4651059,0,0,426.4782695,731.2540054,0,0,363.2020104,0,0,0,0,0,0,198.9582083,0,0,146.0330123,239.5924896,496.3154083,129.3597521,216.306603,843.7830865,357.9481865,691.7484006,1117.838247,108.9136801,342.3613758,465.3457565,948.3751988,0,879.2976836,546.8453621,1231.416786,1626.404743,1926.591064,1250.322809,941.468925,285.4528027,7307.864275,2285.539023,4596.858009,2812.827923,2095.162837,414.6716188,680.0465951,1694.602732,202.9407772,1324.827558,241.7398859,433.8268404,991.0734226,424.9755056,793.0762988,0,0,0,393.523337,3907.796732,954.2394695,504.9484795,890.684132,1327.145227,0,306.5940081,578.9121272,1230.036323,2578.823367,1754.356206,0,632.0153935,783.9995574,408.1756196,971.5072448,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4821,126.8012752,0,0,307.1781532,0,294.9737114,505.3861486,861.4490539,0,713.1166554,848.0270667,0,341.3411556,152.0068041,238.6383637,967.5189073,806.8089454,2559.192658,1529.608515,0,1722.118275,1520.758042,1646.684531,324.4417701,490.5286573,971.7164352,1287.805041,1723.308712,1099.589254,657.4026505,216.8139929,0,568.4617956,147.5634556,1851.159034,99.73550462,0,232.7353711,818.6395173,209.8167432,235.7371178,606.0955949,478.7048195,473.6328206,434.3504846,1131.446618,411.6710593,113.8727527,195.4333149,0,256.5051108,568.1759998,0,429.5998788,0,0,0,374.6280959,883.4102895,0,405.4169699,264.7862766,656.6651125,899.4711359,0,0,0,967.3114173,2920.459807,2338.360908,4295.906763,1671.551637,1448.748604,0,1739.312156,1138.929325,550.7884625,1135.395318,0,0,639.7174043,1096.881008,705.8822613,468.1611399,908.0050261,309.7893035,941.8177655,710.7088139,0,332.1933161,389.0050417,397.9164165,0,432.4604751,730.1650616,399.3208161,1323.507756,388.0792564,216.306603,690.3679799,715.8963731,518.8113005,159.6911781,0,684.7227517,232.6728782,1422.562798,215.6333524,293.0992279,1093.690724,615.7083928,1161.717674,722.4716489,750.1936853,627.64595,0,1538.497742,3047.385365,1641.735003,421.9241885,279.3550449,622.0074282,226.6821984,968.3444185,202.9407772,0,0,0,660.715615,424.9755056,1057.435065,1446.900142,0,0,0,390.7796732,954.2394695,0,890.684132,1061.716182,0,613.1880162,0,0,429.8038945,877.1781029,421.4474757,126.4030787,261.3331858,408.1756196,323.8357483,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV1251,0,0,82.81551295,511.9635887,141.0504946,688.2719932,1642.504983,984.5132044,424.4317552,611.2428475,484.5868952,322.2543374,170.6705778,0,0,241.8797268,1075.745261,1279.596329,0,0,1722.118275,608.303217,658.6738124,1514.061594,2382.567764,971.7164352,1742.324467,3446.617423,1999.253189,739.5779818,0,190.7621959,0,295.1269112,462.7897586,99.73550462,358.1765636,232.7353711,744.217743,209.8167432,412.5399561,202.031865,478.7048195,405.9709891,723.9174743,308.5763505,294.0507566,341.6182581,117.2599889,324.7016772,256.5051108,243.5039999,296.6004599,0,0,0,162.4981391,0,530.0461737,0,0,397.179415,437.7767417,1439.153817,1170.504634,237.3099638,418.9384165,483.6557086,1460.229903,389.7268181,330.4543664,1671.551637,289.7497209,289.644267,869.656078,759.2862164,550.7884625,1135.395318,0,0,1066.195674,1828.135014,941.1763484,468.1611399,544.8030157,619.578607,0,710.7088139,0,0,194.5025209,0,532.334377,432.4604751,146.0330123,239.5924896,661.7538778,0,0,536.9528732,178.9740933,345.8742003,319.3823563,0,342.3613758,0,2370.937997,0,586.1984558,546.8453621,307.8541964,697.0306042,722.4716489,500.1291236,313.822975,856.3584082,3076.995484,4190.154876,4925.205009,562.5655847,279.3550449,0,680.0465951,726.2583139,0,0,0,0,495.5367113,1274.926517,396.5381494,868.1400853,0,0,393.523337,1953.898366,0,0,296.8947107,796.2871365,0,919.7820243,0,0,859.607789,877.1781029,421.4474757,252.8061574,0,408.1756196,431.7809977,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.4417701,0,291.5149306,227.2597131,984.7478352,99.96265944,657.4026505,4336.279857,1716.859763,2558.07808,5607.411312,1388.369276,1595.768074,2507.235946,0,4093.197586,5665.052066,235.7371178,505.0796624,119.6762049,879.6038096,868.7009692,2468.610804,294.0507566,113.8727527,156.3466519,0,0,162.336,0,61.37141126,0,0,0,124.876032,0,0,0,132.3931383,218.8883708,0,1170.504634,0,0,483.6557086,0,0,330.4543664,0,0,0,0,0,0,0,0,1014.201577,213.2391348,1462.508011,470.5881742,6554.255959,1271.207037,8983.889801,1177.272207,3790.447008,0,2325.353212,583.5075626,1591.665666,1064.668754,2378.532613,1606.363135,319.4566529,0,258.7195043,0,0,357.9481865,0,159.6911781,108.9136801,0,0,237.0937997,215.6333524,0,182.2817874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699.902022,1057.435065,2025.660199,649.5286815,414.5705193,393.523337,1172.33902,954.2394695,1009.896959,4453.42066,0,3569.271557,613.1880162,578.9121272,492.0145293,3008.627261,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4119,63.4006376,82.92038511,165.6310259,0,141.0504946,0,758.0792229,861.4490539,212.2158776,611.2428475,363.4401714,644.5086749,512.0117333,304.0136082,238.6383637,241.8797268,0,2132.660548,764.8042575,2682.949732,2583.177413,1216.606434,2634.69525,2595.534161,1751.888062,1166.059722,1893.830943,2708.056547,1199.551913,739.5779818,1300.883957,286.1432939,0,442.6903668,231.3948793,598.4130277,477.5687515,349.1030566,148.8435486,419.6334863,353.6056767,101.0159325,478.7048195,135.323663,289.5669897,205.717567,235.2406053,0,234.5199778,162.3508386,513.0102216,81.16799998,0,184.1142338,349.6668624,187.2086441,0,499.5041279,176.6820579,0,202.708485,264.7862766,0,359.7884544,1170.504634,2610.409602,2094.692083,1934.622835,1825.287379,4092.13159,1652.271832,2228.735516,289.7497209,868.932801,1159.541437,0,1101.576925,756.9302118,753.6785788,0,0,1096.881008,1411.764523,1404.48342,1997.611057,929.3679105,1412.726648,0,425.3002363,996.5799482,194.5025209,994.7910414,1064.668754,432.4604751,584.1320492,159.7283264,165.4384694,517.4390086,324.4599045,383.5377666,0,0,0,0,273.8891007,465.3457565,711.2813991,0,293.0992279,182.2817874,0,232.3435347,481.6477659,250.0645618,0,0,0,761.8463411,656.6940012,703.2069809,279.3550449,0,226.6821984,726.2583139,608.8223315,331.2068896,120.8699429,0,330.3578075,424.9755056,660.8969157,1446.900142,0,829.1410385,393.523337,390.7796732,0,504.9484795,593.7894213,1061.716182,0,306.5940081,578.9121272,738.0217939,1289.411683,1096.472629,210.7237379,252.8061574,1306.665929,408.1756196,755.616746,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2435,0,0,0,0,0,98.32457045,0,0,0,0,121.1467238,0,0,0,0,0,0,426.5321096,764.8042575,536.5899464,2583.177413,3041.516085,1646.684531,3244.417701,4344.682393,2915.149306,2121.090656,3938.991341,1899.290529,1890.03262,1084.069964,667.6676857,2842.308978,295.1269112,0,398.9420185,1432.706255,465.4707421,1190.748389,209.8167432,589.3427945,202.031865,119.6762049,338.3091575,361.9587372,720.0114845,235.2406053,0,195.4333149,0,513.0102216,243.5039999,74.15011498,122.7428225,0,187.2086441,0,124.876032,530.0461737,0,202.708485,132.3931383,0,539.6826815,1755.756952,474.6199276,209.4692083,0,730.1149516,584.5902271,660.9087328,1114.367758,869.2491626,0,1449.426797,0,550.7884625,1135.395318,251.2261929,507.1007887,639.7174043,1462.508011,1411.764523,936.3222799,908.0050261,0,470.9088828,236.902938,1063.250591,664.3866321,778.0100834,397.9164165,0,0,584.1320492,0,0,0,216.306603,76.70755332,178.9740933,172.9371002,0,108.9136801,0,465.3457565,0,215.6333524,0,0,0,0,0,0,0,0,0,0,0,0,0,103.6679047,0,484.1722093,405.8815543,0,0,0,825.8945188,849.9510112,396.5381494,1157.520114,0,829.1410385,393.523337,1172.33902,0,2524.742398,593.7894213,2654.290455,396.5857285,306.5940081,0,738.0217939,1289.411683,438.5890514,210.7237379,252.8061574,0,204.0878098,215.8904989,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2585,1141.211477,1326.726162,745.3396165,2866.996097,1551.555441,2261.46512,2653.27728,3322.732065,4032.101674,2037.476158,5693.896019,483.3815062,0,0,477.2767273,483.7594537,537.8726303,426.5321096,0,536.5899464,861.0591377,912.4548255,0,108.1472567,560.6041797,194.343287,151.5064754,246.1869588,599.7759567,328.7013253,0,95.38109795,568.4617956,0,231.3948793,299.2065139,238.7843758,232.7353711,744.217743,1049.083716,117.8685589,303.0477975,0,135.323663,651.5257269,822.870268,117.6203027,113.8727527,39.08666297,162.3508386,51.30102216,0,148.30023,61.37141126,0,0,0,0,176.6820579,0,608.1254549,397.179415,437.7767417,0,2341.009269,237.3099638,209.4692083,0,365.0574758,0,0,0,289.7497209,0,0,379.6431082,275.3942312,0,251.2261929,0,0,0,0,1872.64456,908.0050261,309.7893035,941.8177655,710.7088139,0,0,0,795.8328331,532.334377,1081.151188,1168.264098,319.4566529,330.8769389,258.7195043,216.306603,153.4151066,357.9481865,345.8742003,958.1470688,0,0,0,474.1875994,0,293.0992279,182.2817874,923.5625893,697.0306042,481.6477659,1000.258247,0,285.4528027,384.6244355,952.3079264,1313.388002,1265.772566,139.6775225,207.3358094,906.7287935,1452.516628,405.8815543,331.2068896,120.8699429,433.8268404,495.5367113,2549.853034,1850.511364,0,0,0,393.523337,0,0,0,890.684132,265.4290455,0,306.5940081,0,738.0217939,1719.215578,219.2945257,0,0,0,408.1756196,107.9452494,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV514,190.2019128,82.92038511,0,307.1781532,282.1009893,393.2982818,758.0792229,123.0641506,636.6476327,203.7476158,484.5868952,0,0,0,238.6383637,0,537.8726303,426.5321096,0,0,1435.098563,0,1976.021437,216.2945134,981.0573145,291.5149306,909.0388526,1600.215232,1599.402551,410.8766566,650.4419786,190.7621959,284.2308978,885.3807335,694.1846379,0,238.7843758,349.1030566,893.0612916,1678.533945,707.2113533,1818.286785,478.7048195,1150.251136,1375.443201,1748.599319,823.3421186,341.6182581,508.1266187,487.0525158,256.5051108,892.8479997,741.5011498,245.485645,174.8334312,0,162.4981391,624.3801599,1060.092347,693.1721332,608.1254549,264.7862766,875.5534833,719.5769087,3511.513903,0,0,483.6557086,365.0574758,194.863409,660.9087328,557.1838791,579.4994417,579.288534,579.7707187,1518.572433,1376.971156,1135.395318,251.2261929,0,213.2391348,1096.881008,941.1763484,468.1611399,544.8030157,309.7893035,235.4544414,0,212.6501181,0,0,198.9582083,1330.835942,3243.453563,1898.42916,638.9133057,1158.069286,388.0792564,648.919809,767.0755332,1431.792746,691.7484006,958.1470688,0,68.47227517,0,711.2813991,0,1172.396912,364.5635747,1847.125179,1858.748278,1444.943298,1000.258247,313.822975,856.3584082,1538.497742,190.4615853,985.0410018,281.2827923,0,0,0,726.2583139,608.8223315,331.2068896,0,433.8268404,495.5367113,0,264.3587663,289.3800284,0,0,0,0,0,0,0,0,0,0,0,0,429.8038945,0,0,0,0,0,107.9452494,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV2763,63.4006376,1160.885392,496.8930777,1535.890766,282.1009893,983.2457045,2653.27728,2215.15471,2758.806408,1426.233311,1453.760686,644.5086749,2048.046933,304.0136082,1193.191818,725.6391805,1882.554206,1706.128439,1147.206386,3756.129625,6027.413964,4866.425736,3952.042875,108.1472567,0,97.17164352,303.0129509,0,0,82.17533132,0,0,0,0,0,0,477.5687515,232.7353711,446.5306458,1049.083716,235.7371178,606.0955949,119.6762049,405.9709891,941.0927166,411.435134,352.860908,0,39.08666297,0,51.30102216,162.336,74.15011498,61.37141126,0,0,0,0,0,693.1721332,405.4169699,529.5725533,0,179.8942272,0,0,209.4692083,0,0,0,0,0,289.7497209,0,289.8853593,0,0,0,0,0,0,365.6270027,0,0,726.4040209,309.7893035,470.9088828,236.902938,0,0,0,596.8746248,0,864.9209502,730.1650616,319.4566529,165.4384694,129.3597521,0,0,536.9222798,345.8742003,479.0735344,326.7410404,205.4168255,232.6728782,474.1875994,0,1465.496139,1093.690724,1539.270982,929.374139,963.2955319,250.0645618,627.64595,0,1923.122178,571.3847558,328.3470006,140.6413962,139.6775225,0,0,242.0861046,0,662.4137792,0,433.8268404,1156.252326,424.9755056,1057.435065,289.3800284,0,0,1574.093348,1563.118693,1908.478939,1514.845439,2375.157685,530.858091,1982.928643,1532.970041,1157.824254,3690.10897,1289.411683,1973.650731,842.8949515,505.6123148,783.9995574,1224.526859,1511.233492,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4168,190.2019128,248.7611553,82.81551295,307.1781532,141.0504946,0,758.0792229,492.2566022,1697.727021,407.4952317,5330.455848,161.1271687,853.3528889,0,0,0,0,0,0,0,0,0,0,0,560.6041797,0,0,0,0,0,650.4419786,190.7621959,0,1918.324923,694.1846379,99.73550462,1074.529691,116.3676855,520.9524201,419.6334863,235.7371178,707.1115274,0,811.9419781,651.5257269,4320.068907,294.0507566,683.2365162,195.4333149,0,102.6020443,405.8399999,0,552.3427013,349.6668624,936.0432205,0,1748.264448,1236.774405,0,1216.25091,132.3931383,218.8883708,0,585.2523172,237.3099638,0,1450.967126,0,389.7268181,330.4543664,5014.654912,869.2491626,0,0,0,0,0,0,0,0,1462.508011,0,3745.289119,544.8030157,0,0,236.902938,0,332.1933161,0,795.8328331,266.1671885,1513.611663,2190.495185,239.5924896,330.8769389,0,216.306603,0,0,0,1756.602959,108.9136801,68.47227517,0,4267.688394,0,2930.992279,546.8453621,1847.125179,232.3435347,240.823883,2000.516494,0,1427.264014,2692.371049,15808.31158,2955.123006,281.2827923,0,0,0,0,0,0,0,0,0,424.9755056,264.3587663,0,0,0,0,0,0,0,0,0,793.1714571,0,0,0,429.8038945,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV3387,253.6025504,580.4426958,0,409.570871,141.0504946,589.9474227,1010.772297,1107.577355,424.4317552,916.8642712,605.733619,161.1271687,512.0117333,0,238.6383637,483.7594537,1882.554206,2985.724768,2676.814901,5365.899464,3444.236551,4258.122519,1317.347625,0,70.07552247,0,151.5064754,246.1869588,99.96265944,0,0,0,0,0,0,199.4710092,1432.706255,232.7353711,2083.80968,209.8167432,589.3427945,303.0477975,1196.762049,541.2946521,1085.876211,1028.587835,588.1015133,0,39.08666297,0,51.30102216,81.16799998,74.15011498,0,0,0,162.4981391,0,0,0,810.8339398,1059.145107,1094.441854,1079.365363,2926.261586,237.3099638,0,0,365.0574758,0,0,0,579.4994417,0,289.8853593,1138.929325,1101.576925,0,1256.130965,507.1007887,426.4782695,1462.508011,2352.940871,1872.64456,1089.606031,309.7893035,1177.272207,236.902938,0,332.1933161,0,198.9582083,0,216.2302376,438.0990369,1277.826611,1323.507756,129.3597521,324.4599045,306.8302133,1252.818653,1037.622601,159.6911781,435.6547206,273.8891007,465.3457565,237.0937997,862.5334096,586.1984558,729.1271495,615.7083928,1161.717674,1204.119415,1000.258247,313.822975,285.4528027,769.2488711,380.9231706,656.6940012,281.2827923,977.7426572,311.0037141,1813.457587,4599.635988,1623.526217,662.4137792,241.7398859,433.8268404,1486.610134,1274.926517,1850.511364,0,0,0,393.523337,781.5593465,0,504.9484795,0,0,396.5857285,613.1880162,578.9121272,984.0290586,0,438.5890514,210.7237379,0,0,204.0878098,215.8904989,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV3427,317.003188,414.6019255,331.2620518,1023.927177,1128.403957,2064.815979,2653.27728,1845.962258,848.8635103,1018.738079,1574.90741,322.2543374,853.3528889,152.0068041,715.915091,241.8797268,0,426.5321096,0,0,287.0197126,0,1317.347625,0,210.2265674,0,75.75323771,369.2804382,0,0,0,0,0,0,0,99.73550462,835.7453152,232.7353711,967.4830659,0,530.408515,505.0796624,957.409639,270.647326,1085.876211,822.870268,411.6710593,0,39.08666297,0,51.30102216,324.6719999,222.4503449,0,0,0,0,249.7520639,176.6820579,924.2295109,810.8339398,132.3931383,0,719.5769087,585.2523172,237.3099638,209.4692083,483.6557086,365.0574758,0,991.3630992,557.1838791,1448.748604,1737.865602,289.8853593,379.6431082,0,1892.32553,1004.904772,507.1007887,1705.913078,365.6270027,941.1763484,936.3222799,1089.606031,0,941.8177655,473.805876,0,0,0,795.8328331,266.1671885,216.2302376,584.1320492,159.7283264,1158.069286,0,540.7665075,383.5377666,1610.766839,1210.559701,1117.838247,217.8273603,273.8891007,0,948.3751988,431.2667048,1172.396912,1275.972512,2154.979375,3485.153021,3612.358244,1750.451932,2196.760825,285.4528027,769.2488711,1142.769512,2626.776005,984.4897732,558.7100898,0,906.7287935,968.3444185,0,1987.241338,120.8699429,433.8268404,1486.610134,1699.902022,925.255682,0,324.7643408,0,393.523337,0,0,504.9484795,0,0,396.5857285,1532.970041,0,492.0145293,429.8038945,438.5890514,210.7237379,0,522.6663716,408.1756196,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4921,317.003188,995.0446213,496.8930777,204.7854355,0,393.2982818,3032.316891,2338.218861,1485.511143,2037.476158,3392.108267,966.7630123,4778.776178,1064.047629,477.2767273,241.8797268,268.9363151,2985.724768,1912.010644,1609.769839,861.0591377,2737.364476,1976.021437,108.1472567,140.1510449,97.17164352,0,123.0934794,0,0,0,95.38109795,0,0,0,199.4710092,596.9609394,116.3676855,74.4217743,0,58.93427945,404.06373,359.0286146,608.9564836,1520.226696,2262.893237,999.7725725,0,78.17332595,0,51.30102216,0,74.15011498,61.37141126,0,0,0,0,353.3641158,231.0573777,1418.959395,132.3931383,218.8883708,0,0,0,0,483.6557086,0,584.5902271,0,1671.551637,869.2491626,579.288534,0,0,0,0,251.2261929,0,213.2391348,365.6270027,0,468.1611399,544.8030157,0,0,0,0,332.1933161,0,596.8746248,266.1671885,1946.072138,876.1980739,319.4566529,827.1923472,388.0792564,0,76.70755332,0,518.8113005,159.6911781,108.9136801,410.833651,232.6728782,237.0937997,0,1758.595367,546.8453621,0,0,240.823883,750.1936853,2510.5838,570.9056055,1538.497742,1333.231097,3611.817007,562.5655847,838.0651347,103.6679047,0,0,0,1324.827558,0,433.8268404,0,1699.902022,925.255682,0,0,0,787.0466739,1953.898366,0,0,0,0,396.5857285,1839.564049,0,984.0290586,6017.254523,1535.06168,0,1516.836944,522.6663716,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV769,190.2019128,248.7611553,331.2620518,614.3563065,141.0504946,491.6228523,758.0792229,861.4490539,1061.079388,713.1166554,484.5868952,0,0,0,0,0,0,853.0642193,1147.206386,2146.359786,2870.197126,2433.212868,1976.021437,432.5890269,560.6041797,194.343287,227.2597131,369.2804382,399.8506378,164.3506626,0,0,0,0,0,99.73550462,596.9609394,698.2061132,1786.122583,1678.533945,471.4742356,808.1274599,359.0286146,676.6183151,868.7009692,720.0114845,352.860908,0,39.08666297,0,0,0,0,0,0,0,0,0,0,231.0573777,405.4169699,661.9656916,0,179.8942272,585.2523172,0,0,483.6557086,365.0574758,0,0,0,0,0,579.7707187,1138.929325,1101.576925,0,0,0,639.7174043,1462.508011,1176.470436,468.1611399,3632.020104,929.3679105,1177.272207,473.805876,212.6501181,0,194.5025209,397.9164165,266.1671885,432.4604751,730.1650616,79.86416321,165.4384694,0,0,76.70755332,536.9222798,0,0,108.9136801,0,465.3457565,0,0,0,182.2817874,307.8541964,232.3435347,963.2955319,0,0,285.4528027,0,380.9231706,328.3470006,140.6413962,558.7100898,0,0,726.2583139,811.7631087,993.6206688,241.7398859,1301.480521,1651.789038,1699.902022,1850.511364,0,0,0,1574.093348,5470.915425,2862.718408,4039.587836,1187.578843,1061.716182,1189.757186,2146.158057,2315.648509,6642.196145,2578.823367,3070.12336,1475.066165,379.2092361,783.9995574,2040.878098,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
ASV4863,0,0,82.81551295,409.570871,0,393.2982818,379.0396114,492.2566022,212.2158776,203.7476158,484.5868952,483.3815062,0,304.0136082,238.6383637,483.7594537,0,0,0,0,0,608.303217,658.6738124,108.1472567,420.4531348,874.5447917,303.0129509,492.3739176,199.9253189,821.7533132,1084.069964,190.7621959,284.2308978,1032.944189,231.3948793,99.73550462,477.5687515,116.3676855,595.3741944,419.6334863,176.8028383,303.0477975,478.7048195,1014.927473,723.9174743,514.2939175,294.0507566,1366.473032,586.2999446,811.754193,1026.020443,811.6799998,963.9514947,859.1997576,874.167156,748.8345764,1299.985113,1123.884288,1943.502637,231.0573777,202.708485,0,437.7767417,719.5769087,585.2523172,0,1675.753666,1934.622835,0,0,1652.271832,1671.551637,289.7497209,0,0,0,275.3942312,756.9302118,0,0,426.4782695,731.2540054,0,468.1611399,0,309.7893035,470.9088828,0,0,332.1933161,194.5025209,795.8328331,266.1671885,648.6907127,438.0990369,399.3208161,992.6308166,129.3597521,757.0731105,997.1981932,178.9740933,691.7484006,958.1470688,217.8273603,890.1395772,465.3457565,1422.562798,862.5334096,586.1984558,546.8453621,923.5625893,697.0306042,963.2955319,250.0645618,1255.2919,570.9056055,1538.497742,571.3847558,328.3470006,562.5655847,0,311.0037141,0,484.1722093,0,662.4137792,0,433.8268404,165.1789038,0,660.8969157,868.1400853,0,0,0,390.7796732,477.1197347,0,593.7894213,0,0,306.5940081,0,0,429.8038945,219.2945257,0,126.4030787,783.9995574,204.0878098,431.7809977,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__
