ASV_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
ASV2717,148.839568,0,0,0,0,0,63.38170294,0,225.4329598,104.1048409,498.201253,0,227.0336813,150.3573544,1483.799505,1738.012421,2550.271943,9303.84571,1795.725197,1125.864058,2289.556438,5012.463629,4069.56342,110.4136799,0,59.66018632,39.68920528,0,0,0,0,0,0,0,0,798.5352831,0,424.892747,0,785.8960695,105.7177105,126.413747,184.5788421,201.8370023,0,255.025905,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,0,405.3920411,0,0,0,3053.71444,1439.774157,1246.90346,665.6291432,1229.029254,1024.134257,1711.725871,1009.655948,1414.228948,238.5817773,1590.100715,2303.998113,0,221.1290657,507.4327188,953.8556778,170.9387522,0,590.6307969,1194.479597,811.9738736,1517.806574,0,594.7292982,0,1380.929482,0,0,468.9918406,646.2329088,0,0,0,0,214.2389476,322.2257188,0,0,0,0,0,0,343.2096131,0,560.0710554,0,314.6515393,0,0,220.3393495,0,307.2961131,0,785.6448284,318.0814614,226.8975643,424.8605377,461.9673712,869.9763623,1478.696263,2297.302793,880.5690363,1816.899455,1647.584036,1061.258882,2469.860996,783.4236832,0,317.8051458,230.7664292,2506.619851,2897.93756,3031.998229,2534.546445,2304.502253,391.8403542,1185.172405,1317.24757,2064.530827,0,3136.295775,222.0462625,272.6987575,399.259488,270.3996747,319.9394518,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3439,74.419784,135.0441353,321.5400158,88.86259106,192.0640546,56.65276574,380.2902176,65.12655516,112.7164799,208.2096818,199.2805012,0,0,0,370.9498764,248.2874887,588.5242944,0,513.0643421,844.3980439,143.0972774,455.6785117,508.6954275,55.20683995,0,0,0,0,0,0,0,0,0,0,0,532.3568554,362.3220224,254.9356482,231.5703133,196.4740174,0,126.413747,184.5788421,470.9530054,148.4637457,85.00863499,107.4155114,0,0,0,0,0,0,247.0610136,0,0,0,0,0,1471.620605,405.3920411,112.5785022,621.5979893,0,610.7428881,1439.774157,2493.80692,332.8145716,307.2573134,1365.512342,855.8629354,336.5519828,1414.228948,477.1635546,1060.067143,921.5992451,797.3006542,663.3871971,761.1490782,635.9037852,1025.632513,0,196.8769323,398.1598657,202.9934684,252.9677624,0,0,0,0,0,0,1406.975522,0,0,138.327605,208.79206,608.4108503,428.4778952,322.2257188,0,532.6491434,137.8195126,133.1103646,315.6402371,212.0959467,514.8144196,930.9310514,1400.177639,634.5284271,1258.606157,1049.456864,765.2246816,220.3393495,770.7186993,614.5922263,407.7211278,0,954.2443842,680.6926929,424.8605377,692.9510568,0,1109.022197,1461.919959,880.5690363,2327.902427,659.0336146,868.3027214,0,111.917669,266.9296002,0,230.7664292,716.1771004,2608.143804,1010.666076,1267.273223,864.1883449,783.6807084,592.5862023,1975.871355,4129.061655,2066.117469,2851.177978,444.0925249,272.6987575,532.345984,1351.998374,1279.757807,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV886,0,0,107.1800053,88.86259106,0,113.3055315,126.7634059,0,112.7164799,156.1572613,199.2805012,210.2832402,908.1347251,0,0,0,392.3495296,238.5601464,0,0,0,303.7856745,339.130285,883.3094392,445.2571594,1610.825031,1150.986953,579.3715455,817.5859337,1336.932655,0,252.9450262,335.9776084,0,840.5617825,2395.605849,724.6440448,764.8069446,1157.851567,589.4220521,951.4593948,1264.13747,2030.367263,672.7900078,593.8549828,595.0604449,537.0775572,678.8264789,119.613602,0,147.7312217,0,239.713441,0,0,0,0,173.6167806,133.2223202,210.231515,202.6960205,112.5785022,207.1993298,238.2758663,0,479.9247189,0,332.8145716,307.2573134,682.7561712,0,0,235.7048246,954.3271091,706.7114289,230.3998113,1395.276145,442.2581314,507.4327188,317.9518926,341.8775045,584.1584427,787.5077291,1990.799329,405.9869368,252.9677624,0,594.7292982,446.3346024,690.4647412,1256.661099,0,0,0,261.3113977,484.1466175,417.58412,1368.924413,428.4778952,0,226.3650451,106.5298287,0,332.7759116,0,0,171.6048065,265.9803004,0,475.8963203,314.6515393,0,191.3061704,220.3393495,0,921.8883394,0,523.7632189,0,0,141.6201792,461.9673712,869.9763623,369.6740657,1879.611376,293.5230121,1760.121347,329.5168073,868.3027214,493.9721993,335.7530071,533.8592004,953.4154373,692.2992877,358.0885502,289.793756,505.3330382,0,288.0627816,1175.521063,0,329.3118925,0,258.2646836,855.3533933,222.0462625,272.6987575,532.345984,0,319.9394518,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1900,0,0,0,0,0,0,0,0,0,0,0,0,1135.168406,1653.930899,1483.799505,744.8624662,1569.398118,5964.00366,3847.982566,844.3980439,429.2918322,6075.71349,3560.867992,165.6205199,137.0022029,59.66018632,0,0,54.50572891,0,1472.934676,505.8900524,0,837.0377672,0,266.1784277,724.6440448,0,115.7851567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.6960205,112.5785022,0,0,916.1143321,0,2493.80692,3328.145716,921.7719403,1024.134257,2139.657339,10433.11147,3064.16272,2624.39955,0,460.7996225,199.3251635,221.1290657,380.5745391,1271.80757,170.9387522,1752.475328,787.5077291,18315.35382,405.9869368,4806.387486,1091.31394,3568.375789,148.7782008,1380.929482,0,945.6373454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0814614,1815.180515,2265.922868,2771.804227,2174.940906,739.3481315,522.1142712,880.5690363,511.0029718,1647.584036,0,7409.582989,671.5060142,0,158.9025729,461.5328585,716.1771004,1738.762536,1515.999115,1900.909834,1152.251127,391.8403542,1777.758607,987.9356774,1376.353885,0,1425.588989,0,272.6987575,0,0,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.4660146,1144.778219,455.6785117,169.5651425,1104.136799,753.5121159,298.3009316,873.1625162,579.3715455,1199.126036,445.6442182,0,505.8900524,671.9552168,0,0,0,0,254.9356482,231.5703133,0,70.47847369,632.0687348,0,134.5580016,0,0,0,0,0,0,0,0,79.90448035,0,0,0,0,0,0,0,202.6960205,0,0,0,305.371444,0,1246.90346,998.4437148,307.2573134,0,0,336.5519828,3064.16272,2147.235996,4063.590716,2303.998113,1594.601308,1326.774394,1395.439977,1589.759463,683.7550089,0,1378.138526,398.1598657,811.9738736,2023.742099,654.788364,0,148.7782008,1380.929482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.8605377,230.9836856,0,554.5110986,1253.074251,293.5230121,1419.452699,0,2315.473924,493.9721993,111.917669,266.9296002,3336.954031,923.065717,0,1159.175024,0,633.6366114,1152.251127,783.6807084,592.5862023,1317.24757,3096.796241,774.7940508,0,444.0925249,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV66,148.839568,0,53.59000263,88.86259106,96.03202731,0,63.38170294,65.12655516,0,0,0,210.2832402,1362.202088,300.7147089,0,0,0,0,256.532171,0,0,0,169.5651425,552.0683995,34.25055072,178.980559,0,331.0694545,54.50572891,222.8221091,736.4673382,126.4725131,0,0,0,798.5352831,0,169.9570988,347.35547,0,0,379.2412409,553.7365262,0,0,85.00863499,53.70775572,0,0,542.3957634,295.4624435,76.0502396,79.90448035,741.1830408,0,0,2773.678152,520.8503418,266.4446404,0,608.0880616,450.314009,0,714.8275989,0,0,0,0,0,0,0,0,235.7048246,0,0,0,2591.227126,442.2581314,0,317.9518926,170.9387522,0,590.6307969,0,202.9934684,1011.87105,873.051152,0,446.3346024,0,1256.661099,1891.274691,937.9836812,0,261.3113977,0,0,304.2054252,642.7168427,483.3385782,452.7300902,0,137.8195126,66.55518232,0,636.2878402,0,398.9704506,560.0710554,0,0,0,0,220.3393495,0,0,0,0,0,226.8975643,141.6201792,461.9673712,869.9763623,184.8370329,104.4228542,293.5230121,113.556216,0,289.4342405,0,0,800.7888006,0,0,0,289.793756,505.3330382,0,0,783.6807084,0,0,0,0,285.1177978,222.0462625,545.3975151,1597.037952,270.3996747,959.8183553,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__
ASV2180,223.259352,270.0882706,214.3600105,88.86259106,192.0640546,113.3055315,3422.611959,3712.213644,1803.463679,1769.782295,2789.927017,2313.115642,2270.336813,150.3573544,741.8997527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.70775572,169.7066197,79.74240132,0,0,0,0,0,1033.0758,466.2064474,0,520.8503418,399.6669606,1051.157575,608.0880616,112.5785022,414.3986595,0,0,0,0,332.8145716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.1193147,689.097563,199.665547,236.7301778,0,514.8144196,1861.862103,280.0355277,951.7926406,0,0,382.6123408,1762.714796,3853.593496,614.5922263,2446.326767,4713.86897,5407.384844,1247.936604,141.6201792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.086496,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2400,74.419784,202.566203,53.59000263,0,192.0640546,56.65276574,190.1451088,130.2531103,112.7164799,312.3145226,0,0,227.0336813,150.3573544,370.9498764,0,392.3495296,238.5601464,256.532171,0,0,607.571349,169.5651425,55.20683995,34.25055072,59.66018632,39.68920528,165.5347273,0,0,0,126.4725131,0,0,0,2395.605849,0,339.9141976,694.71094,196.4740174,740.0239737,632.0687348,1107.473052,403.6740047,222.6956185,510.0518099,429.6620458,0,0,0,0,0,0,0,0,0,0,0,0,210.231515,405.3920411,337.7355067,0,238.2758663,0,0,0,0,307.2573134,0,427.9314677,336.5519828,471.4096492,477.1635546,530.0335717,230.3998113,398.6503271,221.1290657,634.2908985,317.9518926,341.8775045,0,0,0,202.9934684,0,436.525576,0,0,345.2323706,0,0,0,0,261.3113977,484.1466175,417.58412,1216.821701,0,483.3385782,226.3650451,213.0596574,0,0,0,212.0959467,0,0,280.0355277,475.8963203,0,0,0,0,0,0,815.4422556,523.7632189,318.0814614,453.7951286,991.3412547,1154.918428,1087.470453,2587.71846,5534.411275,3522.276145,5053.25161,2306.617651,1929.561603,2963.833196,783.4236832,0,0,0,1074.265651,869.381268,505.3330382,0,1152.251127,391.8403542,1185.172405,987.9356774,688.1769424,0,1425.588989,1332.277575,272.6987575,798.518976,0,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4740174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.7114289,0,797.3006542,0,0,0,1196.571266,0,196.8769323,0,0,505.9355248,0,0,297.5564016,0,0,0,0,0,0,0,0,456.3081378,0,322.2257188,0,0,0,0,157.8201186,0,0,0,0,0,0,0,0,0,0,0,0,785.6448284,0,0,0,80382.32259,0,0,835.382834,0,738.1154037,0,675.3465611,0,783.4236832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.1778241,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
ASV1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.873824,1431.360878,256.532171,281.4660146,0,1518.928372,678.26057,828.1025993,479.5077101,1073.883354,39.68920528,496.6041818,163.5171867,557.0552728,6628.206044,1644.14267,2015.86565,4185.188836,3362.24713,1597.070566,1811.610112,254.9356482,694.71094,196.4740174,0,126.413747,0,0,74.23187285,85.00863499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995.331144,1229.029254,2048.268514,2567.588806,15481.39121,4006.982018,2385.817773,353.3557144,921.5992451,0,221.1290657,634.2908985,2861.567033,683.7550089,5841.584427,1771.892391,7166.877583,1014.967342,3035.613149,218.262788,6542.02228,297.5564016,1035.697112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.3463465,708.1008962,1154.918428,652.4822717,369.6740657,313.2685627,880.5690363,227.1124319,329.5168073,96.47808015,2469.860996,335.7530071,533.8592004,0,1846.131434,358.0885502,289.793756,1010.666076,1267.273223,1440.313908,783.6807084,2370.344809,329.3118925,344.0884712,0,285.1177978,0,0,133.086496,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3183,223.259352,405.132406,160.7700079,0,96.03202731,0,0,0,563.5823996,0,7771.939547,735.9913407,681.1010439,751.7867721,370.9498764,0,196.1747648,0,0,0,0,0,0,0,34.25055072,0,0,0,0,0,736.4673382,126.4725131,0,837.0377672,840.5617825,0,0,0,231.5703133,2161.214191,70.47847369,884.8962288,184.5788421,807.3480093,668.0868556,3315.336765,322.2465343,678.8264789,39.87120066,0,0,76.0502396,0,0,0,0,0,1909.784586,0,1261.38909,8107.840821,562.8925112,1243.195979,714.8275989,2137.600108,1439.774157,1246.90346,665.6291432,614.5146269,0,0,1346.207931,471.4096492,0,0,0,0,0,0,0,0,0,0,0,202.9934684,0,0,0,148.7782008,690.4647412,0,0,468.9918406,646.2329088,0,138.327605,208.79206,0,0,0,226.3650451,0,0,66.55518232,78.91005928,0,686.4192261,531.9606008,2240.284222,0,4090.47001,839.5654914,573.9185112,0,192.6796748,4302.145584,407.7211278,7594.566675,6043.547767,1247.936604,566.480717,0,0,0,0,0,0,0,0,493.9721993,0,0,0,230.7664292,0,0,0,0,576.1255633,0,1777.758607,0,344.0884712,0,570.2355955,0,272.6987575,0,0,319.9394518,566.1778241,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2182,148.839568,67.52206766,0,0,1152.384328,679.8331889,3549.375364,1107.151438,338.1494398,2498.516181,1793.524511,1051.416201,227.0336813,300.7147089,370.9498764,0,588.5242944,238.5601464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.27900078,0,85.00863499,0,0,239.227204,0,0,456.3014376,0,0,0,0,0,520.8503418,532.8892808,210.231515,405.3920411,450.314009,1657.594638,0,1832.228664,479.9247189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1638025,0,304.2054252,428.4778952,483.3385782,226.3650451,1491.417602,689.097563,199.665547,789.1005928,212.0959467,1029.628839,797.9409012,840.1065831,634.5284271,943.9546178,1889.022356,1530.449363,1983.054146,2119.476423,3687.553358,815.4422556,4451.987361,4453.14046,567.2439108,708.1008962,0,434.9881811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.6804392,513.0643421,3377.592175,3720.529213,3645.428094,8817.38741,276.0341998,102.7516522,178.980559,79.37841056,82.76736364,218.0229157,111.4110546,0,252.9450262,0,0,0,266.1784277,362.3220224,169.9570988,115.7851567,0,0,0,0,0,0,0,0,0,39.87120066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.9247189,0,0,307.2573134,0,0,1346.207931,1178.524123,1431.490664,1590.100715,460.7996225,398.6503271,884.5162628,634.2908985,635.9037852,341.8775045,0,590.6307969,398.1598657,2638.915089,252.9677624,3273.94182,1784.187895,148.7782008,345.2323706,0,0,468.9918406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.8975643,708.1008962,1154.918428,1522.458634,1478.696263,3759.222753,1467.61506,2384.680535,988.5504218,2701.386244,1975.888797,1678.765036,800.7888006,1271.220583,0,1790.442751,1159.175024,1515.999115,633.6366114,864.1883449,391.8403542,592.5862023,1975.871355,2064.530827,774.7940508,285.1177978,444.0925249,0,133.086496,270.3996747,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV687,0,67.52206766,0,177.7251821,0,0,0,0,0,0,398.5610024,0,454.0673626,451.0720633,370.9498764,1241.437444,3531.145767,2862.721757,2821.853881,844.3980439,1430.972774,4708.677955,2543.477137,55.20683995,68.50110144,0,0,0,0,222.8221091,0,0,0,0,0,532.3568554,362.3220224,0,810.4960967,2161.214191,35.23923684,884.8962288,0,269.1160031,148.4637457,170.01727,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,210.231515,0,0,0,476.5517326,305.371444,0,0,0,614.5146269,341.3780856,855.8629354,1682.759914,235.7048246,1192.908886,2120.134287,230.3998113,0,442.2581314,888.0072579,317.9518926,683.7550089,584.1584427,787.5077291,398.1598657,1014.967342,758.9032872,873.051152,1784.187895,148.7782008,690.4647412,418.8870331,945.6373454,468.9918406,1292.465818,0,69.1638025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4487822,0,923.9347424,1087.470453,554.5110986,1148.651397,293.5230121,681.3372957,1318.067229,1447.171202,2963.833196,671.5060142,266.9296002,0,0,2506.619851,2028.556292,2021.332153,2534.546445,5473.192851,3134.722834,2962.931012,2634.49514,2408.619299,1291.323418,4847.002562,888.1850499,0,399.259488,270.3996747,0,849.2667362,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1747648,0,0,844.3980439,715.486387,1367.035535,3052.172565,0,102.7516522,0,39.68920528,82.76736364,54.50572891,0,0,0,335.9776084,0,0,1064.713711,362.3220224,509.8712964,115.7851567,0,70.47847369,126.413747,0,0,74.23187285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.7355067,207.1993298,0,0,0,0,0,0,0,0,673.1039657,707.1144738,0,1943.456429,691.1994338,996.6258177,442.2581314,1776.014516,635.9037852,1880.326275,584.1584427,1181.261594,1592.639463,608.9804052,0,436.525576,594.7292982,446.3346024,345.2323706,0,0,1406.975522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4487822,708.1008962,461.9673712,434.9881811,1109.022197,4281.337024,2348.184097,3860.911342,1977.100844,2508.430084,2963.833196,2014.518043,0,0,0,2864.708402,3187.731316,6569.329496,4435.456279,2304.502253,1175.521063,1185.172405,5927.614064,4473.150126,516.5293672,0,0,0,133.086496,540.7993494,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2184,148.839568,337.6103383,160.7700079,177.7251821,576.1921639,396.5693602,1140.870653,455.8858861,450.8659197,520.5242044,498.201253,946.2745809,227.0336813,451.0720633,2225.699258,496.5749775,196.1747648,954.2405856,513.0643421,281.4660146,0,1367.035535,847.8257125,1545.791519,308.2549565,477.2814905,793.7841056,496.6041818,654.068747,111.4110546,0,758.8350787,335.9776084,0,1681.123565,266.1784277,0,424.892747,578.9257834,392.9480348,105.7177105,126.413747,369.1576841,134.5580016,148.4637457,0,375.9542901,169.7066197,558.1968092,0,73.86561087,0,239.713441,247.0610136,0,233.1032237,693.4195381,0,666.111601,1051.157575,810.7840821,1688.677534,621.5979893,953.1034653,0,2879.548314,2493.80692,332.8145716,0,1024.134257,0,673.1039657,0,238.5817773,176.6778572,230.3998113,199.3251635,0,380.5745391,0,0,0,0,0,202.9934684,252.9677624,654.788364,0,148.7782008,345.2323706,0,0,0,0,0,69.1638025,0,0,214.2389476,161.1128594,452.7300902,213.0596574,275.6390252,266.2207293,157.8201186,636.2878402,171.6048065,930.9310514,560.0710554,0,0,0,0,440.678699,385.3593496,307.2961131,407.7211278,0,954.2443842,453.7951286,708.1008962,692.9510568,652.4822717,184.8370329,313.2685627,0,113.556216,0,771.8246412,0,111.917669,1067.718401,1747.928302,230.7664292,358.0885502,0,0,0,0,391.8403542,0,0,688.1769424,0,0,222.0462625,0,399.259488,811.1990242,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3572,595.358272,810.2648119,214.3600105,88.86259106,0,0,253.5268117,781.5186619,338.1494398,572.5766248,498.201253,946.2745809,454.0673626,451.0720633,0,0,0,954.2405856,2308.789539,2533.194132,1574.070051,3341.642419,2882.607422,165.6205199,137.0022029,0,0,0,0,0,0,126.4725131,0,0,0,266.1784277,362.3220224,339.9141976,0,0,35.23923684,0,922.8942103,403.6740047,74.23187285,425.0431749,214.8310229,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0880616,112.5785022,207.1993298,238.2758663,0,0,1246.90346,0,307.2573134,341.3780856,427.9314677,1009.655948,942.8192984,1431.490664,176.6778572,0,0,221.1290657,2664.021774,635.9037852,683.7550089,1168.316885,590.6307969,0,2029.934684,252.9677624,218.262788,594.7292982,148.7782008,0,0,945.6373454,468.9918406,0,783.934193,207.4914075,417.58412,0,214.2389476,0,0,0,0,133.1103646,0,424.1918935,0,1994.852253,560.0710554,0,314.6515393,209.8913729,0,0,770.7186993,0,0,261.8816095,318.0814614,1134.487822,141.6201792,692.9510568,217.4940906,184.8370329,104.4228542,587.0460242,1703.343239,329.5168073,385.9123206,493.9721993,2238.353381,0,317.8051458,230.7664292,1074.265651,1738.762536,505.3330382,0,0,0,0,987.9356774,2408.619299,0,3136.295775,888.1850499,1090.79503,532.345984,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.5749775,784.6990592,1192.800732,256.532171,1125.864058,429.2918322,759.4641862,847.8257125,1545.791519,1164.518725,2088.106521,1071.608543,496.6041818,1035.608849,668.4663273,0,379.4175393,3023.798476,0,1681.123565,532.3568554,1449.28809,254.9356482,0,196.4740174,70.47847369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.90346,0,307.2573134,341.3780856,427.9314677,0,1885.638597,2624.39955,1413.422858,2764.797735,1395.276145,442.2581314,1395.439977,2543.615141,683.7550089,2336.633771,1771.892391,398.1598657,0,758.9032872,873.051152,0,0,1380.929482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.9510568,652.4822717,369.6740657,939.8056882,1174.092048,340.6686479,329.5168073,482.3904008,1481.916598,447.6706761,533.8592004,635.6102916,1615.365005,358.0885502,289.793756,0,1267.273223,576.1255633,783.6807084,1185.172405,329.3118925,688.1769424,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.8997527,496.5749775,588.5242944,5248.323221,513.0643421,281.4660146,429.2918322,1215.142698,1017.390855,1490.584679,1096.017623,1551.164844,1071.608543,993.2083636,545.0572891,668.4663273,0,1644.14267,3695.753692,837.0377672,840.5617825,1064.713711,724.6440448,0,231.5703133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.90346,1331.258286,921.7719403,341.3780856,855.8629354,1009.655948,2357.048246,3340.144882,883.3892861,1151.999056,1993.251635,221.1290657,1649.156336,635.9037852,1367.510018,1168.316885,1575.015458,4379.758523,0,2529.677624,654.788364,1189.458596,297.5564016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.918428,434.9881811,184.8370329,0,0,227.1124319,1318.067229,192.9561603,0,111.917669,266.9296002,635.6102916,2307.664292,358.0885502,289.793756,505.3330382,633.6366114,2592.565035,0,592.5862023,0,0,516.5293672,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.1945548,151.8928372,339.130285,1269.757319,411.0066087,417.6213042,396.8920528,496.6041818,599.5630181,668.4663273,0,1011.780105,335.9776084,2511.113302,0,798.5352831,0,84.9785494,463.1406267,196.4740174,105.7177105,379.2412409,553.7365262,201.8370023,0,0,0,0,0,271.1978817,147.7312217,228.1507188,79.90448035,0,0,0,0,520.8503418,266.4446404,210.231515,0,0,414.3986595,0,0,0,0,998.4437148,2150.801194,341.3780856,0,1682.759914,3064.16272,1908.654218,5830.369288,1843.19849,797.3006542,442.2581314,1268.581797,1907.711356,854.6937611,1168.316885,3543.784781,398.1598657,202.9934684,1770.774337,436.525576,594.7292982,595.1128032,1035.697112,0,0,0,0,261.3113977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.8816095,0,0,0,0,217.4940906,369.6740657,522.1142712,0,567.7810798,329.5168073,868.3027214,493.9721993,559.5883452,1067.718401,1906.830875,1384.598575,1074.265651,579.587512,0,1267.273223,576.1255633,391.8403542,592.5862023,658.6237849,1376.353885,0,855.3533933,222.0462625,0,0,0,0,566.1778241,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
